ID,Sex,Twin,BirthYear,Survival,Lifespan,MotherID,FatherID,MumAge,DadAge,MumAgeClass,DadAgeClass,MumLifespan,DadLifespan
1855,Male,0,2004,0,0,452,312,4,4,AdultMum,AdultDad,5,5
1856,Female,1,2004,0,0,441,420,6,1,AdultMum,AdultDad,9,4
1857,Male,1,2004,0,0,441,479,6,5,AdultMum,AdultDad,9,8
1858,Female,0,2004,0,0,439,285,5,4,AdultMum,AdultDad,8,5
1859,Male,1,2004,0,0,388,509,7,3,AdultMum,AdultDad,9,4
1860,Male,1,2004,0,0,388,376,7,1,AdultMum,AdultDad,9,8
1861,Female,0,2004,0,0,364,381,8,1,AdultMum,AdultDad,9,1
1862,Male,0,2004,0,0,564,285,1,4,AdultMum,AdultDad,9,5
1863,Female,0,2004,1,2,411,477,7,3,AdultMum,AdultDad,10,3
1864,Female,0,2004,0,0,643,278,0,7,LambMum,AdultDad,1,8
1865,Male,0,2004,0,0,506,450,3,0,AdultMum,LambDad,9,5
1866,Female,0,2004,0,0,408,393,7,1,AdultMum,AdultDad,8,1
1867,Male,0,2004,0,0,544,287,1,4,AdultMum,AdultDad,2,5
1868,Male,0,2004,0,0,518,377,3,1,AdultMum,AdultDad,13,4
1869,Female,1,2004,0,0,340,490,8,1,AdultMum,AdultDad,9,2
1870,Male,0,2004,0,0,653,412,0,2,LambMum,AdultDad,9,5
1871,Female,1,2004,0,0,352,393,8,1,AdultMum,AdultDad,9,1
1872,Female,0,2004,0,0,589,416,0,1,LambMum,AdultDad,8,1
1873,Male,0,2004,0,0,604,494,0,3,LambMum,AdultDad,1,6
1874,Female,0,2004,0,0,590,394,0,1,LambMum,AdultDad,1,2
1875,Male,0,2004,0,0,638,476,0,4,LambMum,AdultDad,10,4
1876,Female,1,2004,0,0,251,383,11,1,AdultMum,AdultDad,12,2
1877,Male,0,2004,0,0,617,398,0,1,LambMum,AdultDad,0,2
1878,Female,0,2004,0,0,633,465,0,1,LambMum,AdultDad,6,2
1879,Female,0,2004,0,0,618,328,0,3,LambMum,AdultDad,6,6
1880,Male,0,2004,0,0,532,345,2,4,AdultMum,AdultDad,3,5
1881,Female,0,2004,0,0,468,468,4,6,AdultMum,AdultDad,10,9
1882,Male,0,2004,0,0,553,326,1,3,AdultMum,AdultDad,8,10
1883,Male,1,2004,0,0,291,228,10,8,AdultMum,AdultDad,11,9
1884,Female,1,2004,0,0,291,228,10,8,AdultMum,AdultDad,11,9
1885,Male,0,2004,0,0,551,285,1,4,AdultMum,AdultDad,9,5
1886,Female,0,2004,0,0,413,326,6,3,AdultMum,AdultDad,9,10
1887,Female,1,2004,0,0,306,522,10,3,AdultMum,AdultDad,11,8
1888,Female,1,2004,0,0,306,398,10,1,AdultMum,AdultDad,11,2
1889,Male,0,2004,0,0,379,287,8,4,AdultMum,AdultDad,9,5
1890,Male,0,2004,0,0,494,464,3,1,AdultMum,AdultDad,11,1
1891,Female,0,2004,0,0,366,418,8,1,AdultMum,AdultDad,10,2
1892,Female,0,2004,0,0,517,465,3,1,AdultMum,AdultDad,6,2
1893,Female,1,2004,0,0,425,481,6,1,AdultMum,AdultDad,7,7
1894,Male,1,2004,0,0,425,494,6,3,AdultMum,AdultDad,7,6
1895,Male,0,2004,0,0,552,316,1,3,AdultMum,AdultDad,2,6
1896,Male,0,2004,0,0,519,392,3,1,AdultMum,AdultDad,6,5
1897,Female,0,2004,1,6,420,473,6,0,AdultMum,LambDad,9,1
1898,Female,0,2004,0,0,574,303,1,4,AdultMum,AdultDad,9,6
1899,Male,0,2004,0,0,516,234,3,8,AdultMum,AdultDad,6,9
1900,Female,0,2004,0,0,520,434,3,0,AdultMum,LambDad,8,3
1901,Male,0,2004,0,0,403,287,7,4,AdultMum,AdultDad,12,5
1902,Female,0,2004,0,0,412,468,7,6,AdultMum,AdultDad,8,9
1903,Male,0,2004,0,0,280,388,10,1,AdultMum,AdultDad,12,4
1904,Male,0,2004,0,0,534,447,3,0,AdultMum,LambDad,6,1
1905,Female,0,2004,0,0,611,303,0,4,LambMum,AdultDad,11,6
1906,Male,0,2004,0,0,396,312,7,4,AdultMum,AdultDad,10,5
1907,Female,0,2004,0,0,398,326,7,3,AdultMum,AdultDad,10,10
1908,Female,0,2004,0,0,499,468,3,6,AdultMum,AdultDad,4,9
1909,Male,1,2004,0,0,502,287,3,4,AdultMum,AdultDad,6,5
1910,Male,1,2004,0,0,502,287,3,4,AdultMum,AdultDad,6,5
1911,Male,0,2004,0,0,542,285,1,4,AdultMum,AdultDad,9,5
1912,Female,0,2004,1,3,415,234,6,8,AdultMum,AdultDad,9,9
1913,Female,0,2004,0,0,619,362,0,3,LambMum,AdultDad,12,6
1914,Male,0,2004,0,0,546,468,1,6,AdultMum,AdultDad,8,9
1915,Female,0,2004,0,0,355,375,8,1,AdultMum,AdultDad,15,4
1916,Female,1,2004,0,0,565,470,1,1,AdultMum,AdultDad,6,2
1917,Male,1,2004,0,0,565,373,1,1,AdultMum,AdultDad,6,7
1918,Female,0,2004,0,0,630,421,0,1,LambMum,AdultDad,1,5
1919,Female,0,2004,1,7,541,285,1,4,AdultMum,AdultDad,5,5
1920,Male,0,2004,0,0,529,334,2,3,AdultMum,AdultDad,7,4
1921,Male,0,2004,0,0,373,281,8,4,AdultMum,AdultDad,9,5
1922,Male,0,2004,0,0,531,375,2,1,AdultMum,AdultDad,10,4
1923,Male,1,2004,0,0,478,285,4,4,AdultMum,AdultDad,10,5
1924,Male,1,2004,0,0,386,326,7,3,AdultMum,AdultDad,14,10
1925,Male,0,2004,0,0,418,236,6,8,AdultMum,AdultDad,9,8
1926,Female,0,2004,0,0,378,468,8,6,AdultMum,AdultDad,11,9
1927,Female,0,2004,0,0,625,236,0,8,LambMum,AdultDad,8,8
1928,Male,0,2004,0,0,465,477,4,3,AdultMum,AdultDad,6,3
1929,Female,0,2004,0,0,402,404,7,1,AdultMum,AdultDad,8,1
1930,Female,0,2004,0,0,606,281,0,4,LambMum,AdultDad,8,5
1931,Female,0,2004,0,0,419,326,6,3,AdultMum,AdultDad,10,10
1932,Female,0,2004,0,0,427,446,6,0,AdultMum,LambDad,9,1
1933,Male,0,2004,0,0,650,420,0,1,LambMum,AdultDad,1,4
1934,Male,0,2004,0,0,616,303,0,4,LambMum,AdultDad,8,6
1935,Female,0,2004,0,0,647,415,0,2,LambMum,AdultDad,7,3
1936,Male,0,2004,0,0,603,316,0,3,LambMum,AdultDad,1,6
1937,Female,0,2004,0,0,601,287,0,4,LambMum,AdultDad,1,5
1938,Male,0,2004,0,0,620,285,0,4,LambMum,AdultDad,8,5
1939,Female,0,2004,0,0,631,400,0,1,LambMum,AdultDad,7,2
1940,Male,0,2004,0,0,608,513,0,4,LambMum,AdultDad,0,7
1941,Female,0,2004,0,0,365,345,8,4,AdultMum,AdultDad,13,5
1942,Male,1,2004,0,0,478,285,4,4,AdultMum,AdultDad,10,5
1943,Male,0,2004,0,0,554,287,1,4,AdultMum,AdultDad,4,5
1944,Male,1,2004,0,0,386,362,7,3,AdultMum,AdultDad,14,6
1945,Male,0,2004,0,0,651,234,0,8,LambMum,AdultDad,11,9
1946,Male,1,2004,0,0,607,326,0,3,LambMum,AdultDad,12,10
1947,Female,0,2004,0,0,612,278,0,7,LambMum,AdultDad,15,8
1948,Male,0,2004,0,0,278,349,11,5,AdultMum,AdultDad,12,6
1949,Male,0,2004,0,0,361,310,8,4,AdultMum,AdultDad,9,5
1950,Male,0,2004,0,0,652,228,0,8,LambMum,AdultDad,7,9
1951,Male,0,2004,0,0,591,303,0,4,LambMum,AdultDad,8,6
1952,Male,0,2004,0,0,581,317,0,3,LambMum,AdultDad,8,4
1953,Male,0,2004,0,0,636,303,0,4,LambMum,AdultDad,1,6
1954,Male,0,2004,0,0,624,303,0,4,LambMum,AdultDad,8,6
1955,Female,0,2004,0,0,632,319,0,3,LambMum,AdultDad,1,3
1956,Female,0,2004,0,0,646,478,0,1,LambMum,AdultDad,1,1
1957,Male,0,2004,0,0,648,387,0,1,LambMum,AdultDad,8,2
1958,Male,0,2004,0,0,642,287,0,4,LambMum,AdultDad,8,5
1959,Female,0,2004,0,0,649,305,0,4,LambMum,AdultDad,6,7
1960,Female,0,2004,0,0,595,236,0,8,LambMum,AdultDad,8,8
1961,Male,1,2004,0,0,637,364,0,4,LambMum,AdultDad,8,7
1962,Male,0,2004,0,0,600,455,0,0,LambMum,LambDad,7,5
1963,Male,0,2004,0,0,550,464,1,1,AdultMum,AdultDad,2,1
1964,Male,1,2004,0,0,607,326,0,3,LambMum,AdultDad,12,10
1965,Female,0,2004,0,0,334,308,8,4,AdultMum,AdultDad,9,5
1966,Male,1,2004,0,0,404,513,7,4,AdultMum,AdultDad,11,7
1967,Male,1,2004,0,0,404,513,7,4,AdultMum,AdultDad,11,7
1968,Male,0,2004,0,0,286,287,10,4,AdultMum,AdultDad,11,5
1969,Female,0,2004,0,0,279,445,10,0,AdultMum,LambDad,11,1
1970,Female,0,2004,0,0,629,281,0,4,LambMum,AdultDad,1,5
1971,Male,0,2004,0,0,359,494,8,3,AdultMum,AdultDad,11,6
1972,Female,0,2004,0,0,428,236,6,8,AdultMum,AdultDad,9,8
1973,Female,0,2004,0,0,447,509,4,3,AdultMum,AdultDad,7,4
1974,Female,1,2004,0,0,251,383,11,1,AdultMum,AdultDad,12,2
1975,Female,0,2004,0,0,586,407,0,1,LambMum,AdultDad,1,2
1976,Female,0,2004,0,0,627,392,0,1,LambMum,AdultDad,7,5
1977,Male,0,2004,0,0,610,326,0,3,LambMum,AdultDad,8,10
1978,Male,0,2004,0,0,557,312,1,4,AdultMum,AdultDad,9,5
1979,Female,0,2004,0,0,578,410,2,1,AdultMum,AdultDad,10,2
1980,Male,0,2004,0,0,524,285,3,4,AdultMum,AdultDad,9,5
1981,Male,0,2004,0,0,577,312,3,4,AdultMum,AdultDad,9,5
1982,Female,0,2004,0,0,490,477,7,3,AdultMum,AdultDad,8,3
1983,Female,0,2004,0,0,530,378,2,1,AdultMum,AdultDad,10,1
1984,Male,0,2004,0,0,319,522,9,3,AdultMum,AdultDad,12,8
1985,Female,0,2004,0,0,464,236,4,8,AdultMum,AdultDad,7,8
1986,Male,0,2004,0,0,297,334,10,3,AdultMum,AdultDad,11,4
1987,Female,0,2004,0,0,438,326,5,3,AdultMum,AdultDad,8,10
1988,Female,0,2004,0,0,399,465,7,1,AdultMum,AdultDad,8,2
1989,Male,0,2004,0,0,444,480,5,3,AdultMum,AdultDad,10,4
1990,Female,0,2004,0,0,570,236,1,8,AdultMum,AdultDad,4,8
1991,Female,0,2004,0,0,324,287,9,4,AdultMum,AdultDad,10,5
1992,Female,0,2004,0,0,345,334,8,3,AdultMum,AdultDad,9,4
1993,Female,0,2004,0,0,458,326,4,3,AdultMum,AdultDad,15,10
1994,Female,1,2004,0,0,310,445,10,0,AdultMum,LambDad,11,1
1995,Male,1,2004,0,0,310,445,10,0,AdultMum,LambDad,11,1
1996,Male,0,2004,0,0,508,362,3,3,AdultMum,AdultDad,10,6
1997,Male,0,2004,0,0,533,509,3,3,AdultMum,AdultDad,4,4
1998,Male,0,2004,0,0,380,285,8,4,AdultMum,AdultDad,13,5
1999,Female,0,2004,0,0,401,474,7,0,AdultMum,LambDad,9,3
2000,Male,0,2004,1,1,573,345,1,4,AdultMum,AdultDad,5,5
2001,Male,0,2004,1,1,483,380,4,1,AdultMum,AdultDad,9,2
2002,Male,0,2004,0,0,635,493,0,3,LambMum,AdultDad,7,6
2003,Male,0,2003,1,3,490,493,6,2,AdultMum,AdultDad,8,6
2004,Male,0,2004,0,0,385,234,7,8,AdultMum,AdultDad,8,9
2005,Male,0,2004,0,0,509,287,3,4,AdultMum,AdultDad,6,5
2006,Female,0,2004,0,0,559,308,1,4,AdultMum,AdultDad,10,5
2007,Female,0,2005,1,6,336,287,9,5,AdultMum,AdultDad,12,5
2008,Female,0,2005,0,0,451,308,5,5,AdultMum,AdultDad,7,5
2009,Female,0,2005,1,9,548,326,2,4,AdultMum,AdultDad,8,10
2010,Female,0,2005,0,0,418,401,7,2,AdultMum,AdultDad,9,8
2011,Male,0,2005,1,5,641,305,1,5,AdultMum,AdultDad,11,7
2012,Female,0,2005,1,8,457,373,5,2,AdultMum,AdultDad,11,7
2013,Female,0,2005,0,0,405,305,8,5,AdultMum,AdultDad,11,7
2014,Female,1,2005,1,1,416,287,7,5,AdultMum,AdultDad,11,5
2015,Female,1,2005,0,0,416,287,7,5,AdultMum,AdultDad,11,5
2016,Female,0,2005,1,1,417,228,7,9,AdultMum,AdultDad,11,9
2017,Male,0,2005,0,0,421,312,7,5,AdultMum,AdultDad,8,5
2018,Female,0,2005,0,0,479,234,5,9,AdultMum,AdultDad,7,9
2019,Male,0,2005,1,1,577,468,4,7,AdultMum,AdultDad,9,9
2020,Male,0,2005,0,0,529,305,3,5,AdultMum,AdultDad,7,7
2021,Female,0,2005,1,6,506,401,4,2,AdultMum,AdultDad,9,8
2022,Female,0,2005,1,6,494,345,4,5,AdultMum,AdultDad,11,5
2023,Female,0,2005,0,0,539,303,2,5,AdultMum,AdultDad,6,6
2024,Male,0,2005,1,6,511,305,4,5,AdultMum,AdultDad,12,7
2025,Male,0,2005,1,1,578,408,3,2,AdultMum,AdultDad,10,2
2026,Male,0,2005,1,2,486,495,5,5,AdultMum,AdultDad,8,5
2027,Female,0,2005,0,0,572,287,2,5,AdultMum,AdultDad,7,5
2028,Female,0,2005,0,0,431,495,7,5,AdultMum,AdultDad,11,5
2029,Male,0,2005,0,0,508,326,4,4,AdultMum,AdultDad,10,10
2030,Male,1,2005,0,0,441,403,7,2,AdultMum,AdultDad,9,8
2031,Male,1,2005,0,0,441,509,7,4,AdultMum,AdultDad,9,4
2032,Female,0,2005,0,0,576,376,2,2,AdultMum,AdultDad,8,8
2033,Male,0,2005,1,1,543,305,2,5,AdultMum,AdultDad,9,7
2034,Male,0,2005,0,0,280,483,11,0,AdultMum,LambDad,12,0
2035,Male,0,2005,1,6,507,479,4,6,AdultMum,AdultDad,10,8
2036,Female,0,2005,0,0,520,470,4,2,AdultMum,AdultDad,8,2
2037,Female,0,2005,1,10,434,228,6,9,AdultMum,AdultDad,8,9
2038,Male,0,2005,1,6,438,488,6,5,AdultMum,AdultDad,8,7
2039,Female,0,2005,1,6,517,281,4,5,AdultMum,AdultDad,6,5
2040,Male,0,2005,0,0,515,303,4,5,AdultMum,AdultDad,9,6
2041,Female,0,2005,0,0,633,395,1,2,AdultMum,AdultDad,6,2
2042,Female,0,2005,1,6,551,326,2,4,AdultMum,AdultDad,9,10
2043,Male,0,2005,0,0,510,308,4,5,AdultMum,AdultDad,9,5
2044,Female,0,2005,1,8,541,509,2,4,AdultMum,AdultDad,5,4
2045,Male,1,2005,0,0,414,285,7,5,AdultMum,AdultDad,9,5
2046,Male,0,2005,0,0,388,281,8,5,AdultMum,AdultDad,9,5
2047,Male,0,2005,1,1,574,469,2,1,AdultMum,AdultDad,9,1
2048,Female,0,2005,0,0,353,326,9,4,AdultMum,AdultDad,11,10
2049,Male,0,2005,0,0,437,228,6,9,AdultMum,AdultDad,12,9
2050,Female,0,2005,0,0,378,400,9,2,AdultMum,AdultDad,11,2
2051,Female,0,2005,1,10,449,510,5,2,AdultMum,AdultDad,7,2
2052,Male,1,2005,0,0,477,228,5,9,AdultMum,AdultDad,6,9
2053,Female,1,2005,0,0,477,228,5,9,AdultMum,AdultDad,6,9
2054,Female,0,2005,1,1,465,481,5,2,AdultMum,AdultDad,6,7
2055,Male,1,2005,0,0,448,308,5,5,AdultMum,AdultDad,6,5
2056,Female,0,2005,0,0,652,326,1,4,AdultMum,AdultDad,7,10
2057,Female,1,2005,0,0,495,308,4,5,AdultMum,AdultDad,11,5
2058,Female,1,2005,0,0,495,385,4,2,AdultMum,AdultDad,11,7
2059,Female,0,2005,1,9,491,417,4,5,AdultMum,AdultDad,9,5
2060,Male,0,2005,1,1,398,389,8,2,AdultMum,AdultDad,10,2
2061,Female,0,2005,1,4,498,419,4,5,AdultMum,AdultDad,8,5
2062,Female,0,2005,1,6,396,285,8,5,AdultMum,AdultDad,10,5
2063,Female,0,2005,1,8,588,305,1,5,AdultMum,AdultDad,8,7
2064,Male,0,2005,0,0,458,368,5,5,AdultMum,AdultDad,15,7
2065,Female,1,2005,0,0,360,401,9,2,AdultMum,AdultDad,11,8
2066,Female,1,2005,1,8,360,470,9,2,AdultMum,AdultDad,11,2
2067,Male,0,2005,0,0,419,334,7,4,AdultMum,AdultDad,10,4
2068,Female,0,2005,0,0,559,234,2,9,AdultMum,AdultDad,10,9
2069,Male,0,2005,0,0,355,579,9,0,AdultMum,LambDad,15,5
2070,Female,0,2005,1,6,420,450,7,1,AdultMum,AdultDad,9,5
2071,Female,0,2005,0,0,557,442,2,1,AdultMum,AdultDad,9,1
2072,Female,0,2005,0,0,647,345,1,5,AdultMum,AdultDad,7,5
2073,Male,0,2005,1,1,415,417,7,5,AdultMum,AdultDad,9,5
2074,Male,0,2005,0,0,640,401,1,2,AdultMum,AdultDad,8,8
2075,Female,0,2005,1,4,384,465,8,2,AdultMum,AdultDad,12,2
2076,Female,0,2005,0,0,528,401,3,2,AdultMum,AdultDad,9,8
2077,Male,0,2005,0,0,653,373,1,2,AdultMum,AdultDad,9,7
2078,Male,0,2005,0,0,516,462,4,2,AdultMum,AdultDad,6,2
2079,Female,0,2005,1,12,524,373,4,2,AdultMum,AdultDad,9,7
2080,Female,0,2005,1,1,619,422,1,4,AdultMum,AdultDad,12,4
2081,Female,0,2005,1,1,439,326,6,4,AdultMum,AdultDad,8,10
2082,Female,0,2005,1,3,599,408,1,2,AdultMum,AdultDad,8,2
2083,Male,0,2005,0,0,565,285,2,5,AdultMum,AdultDad,6,5
2084,Female,0,2005,1,8,564,326,2,4,AdultMum,AdultDad,9,10
2085,Male,0,2005,0,0,522,287,4,5,AdultMum,AdultDad,7,5
2086,Female,1,2005,0,0,428,410,7,2,AdultMum,AdultDad,9,2
2087,Female,1,2005,0,0,428,384,7,2,AdultMum,AdultDad,9,4
2088,Male,0,2005,0,0,366,333,9,4,AdultMum,AdultDad,10,7
2089,Male,0,2005,0,0,609,314,1,7,AdultMum,AdultDad,14,7
2090,Female,0,2005,1,8,546,479,2,6,AdultMum,AdultDad,8,8
2091,Female,0,2005,0,0,616,453,1,1,AdultMum,AdultDad,8,6
2092,Male,0,2005,1,1,403,326,8,4,AdultMum,AdultDad,12,10
2093,Female,1,2005,1,6,562,383,2,2,AdultMum,AdultDad,9,2
2094,Male,1,2005,0,0,562,383,2,2,AdultMum,AdultDad,9,2
2095,Female,0,2005,0,0,527,430,4,1,AdultMum,AdultDad,9,1
2096,Female,0,2005,1,6,502,314,4,7,AdultMum,AdultDad,6,7
2097,Male,0,2005,0,0,534,334,4,4,AdultMum,AdultDad,6,4
2098,Female,0,2005,0,0,560,400,2,2,AdultMum,AdultDad,9,2
2099,Female,0,2005,1,6,505,481,4,2,AdultMum,AdultDad,9,7
2100,Male,0,2005,0,0,427,228,7,9,AdultMum,AdultDad,9,9
2101,Male,0,2005,1,5,526,492,4,2,AdultMum,AdultDad,6,2
2102,Female,0,2005,1,8,542,326,2,4,AdultMum,AdultDad,9,10
2103,Female,0,2005,0,0,519,234,4,9,AdultMum,AdultDad,6,9
2104,Male,0,2005,0,0,530,492,3,2,AdultMum,AdultDad,10,2
2105,Male,0,2005,0,0,545,362,2,4,AdultMum,AdultDad,9,6
2106,Female,0,2005,0,0,579,368,3,5,AdultMum,AdultDad,9,7
2107,Male,0,2005,1,1,493,413,4,3,AdultMum,AdultDad,6,3
2108,Female,0,2005,1,2,614,495,1,5,AdultMum,AdultDad,8,5
2109,Female,0,2005,0,0,582,317,1,4,AdultMum,AdultDad,3,4
2110,Female,0,2005,0,0,587,326,1,4,AdultMum,AdultDad,7,10
2111,Male,0,2005,0,0,585,345,1,5,AdultMum,AdultDad,8,5
2112,Female,0,2005,0,0,602,305,1,5,AdultMum,AdultDad,1,7
2113,Female,0,2005,0,0,600,431,1,1,AdultMum,AdultDad,7,10
2114,Female,0,2005,0,0,637,312,1,5,AdultMum,AdultDad,8,5
2115,Male,0,2005,0,0,537,334,2,4,AdultMum,AdultDad,8,4
2116,Female,0,2005,0,0,638,334,1,4,AdultMum,AdultDad,10,4
2117,Female,1,2005,0,0,447,376,5,2,AdultMum,AdultDad,7,8
2118,Female,0,2005,0,0,547,409,2,2,AdultMum,AdultDad,8,2
2119,Male,0,2005,0,0,568,303,2,5,AdultMum,AdultDad,8,6
2120,Male,0,2005,0,0,618,443,1,1,AdultMum,AdultDad,6,1
2121,Male,0,2005,0,0,639,345,1,5,AdultMum,AdultDad,8,5
2122,Male,0,2005,0,0,645,468,1,7,AdultMum,AdultDad,1,9
2123,Female,0,2005,0,0,474,422,5,4,AdultMum,AdultDad,7,4
2124,Male,0,2005,0,0,607,518,1,2,AdultMum,AdultDad,12,8
2125,Female,1,2005,0,0,448,308,5,5,AdultMum,AdultDad,6,5
2126,Male,0,2005,0,0,549,444,2,1,AdultMum,AdultDad,9,1
2127,Female,0,2005,0,0,634,437,1,1,AdultMum,AdultDad,8,8
2128,Female,0,2005,0,0,622,450,1,1,AdultMum,AdultDad,10,5
2129,Female,0,2005,0,0,571,487,2,5,AdultMum,AdultDad,7,7
2130,Male,1,2005,0,0,414,285,7,5,AdultMum,AdultDad,9,5
2131,Male,0,2005,0,0,503,285,4,5,AdultMum,AdultDad,11,5
2132,Female,0,2005,0,0,598,287,1,5,AdultMum,AdultDad,8,5
2133,Female,1,2005,0,0,478,334,5,4,AdultMum,AdultDad,10,4
2134,Male,1,2005,0,0,478,334,5,4,AdultMum,AdultDad,10,4
2135,Male,0,2005,0,0,620,518,1,2,AdultMum,AdultDad,8,8
2136,Male,0,2005,0,0,471,333,5,4,AdultMum,AdultDad,5,7
2137,Female,0,2005,0,0,518,468,4,7,AdultMum,AdultDad,13,9
2138,Male,1,2005,0,0,485,462,5,2,AdultMum,AdultDad,12,2
2139,Male,0,2005,0,0,623,228,1,9,AdultMum,AdultDad,8,9
2140,Male,0,2005,0,0,610,368,1,5,AdultMum,AdultDad,8,7
2141,Female,0,2005,0,0,648,397,1,2,AdultMum,AdultDad,8,7
2142,Male,0,2005,0,0,628,444,1,1,AdultMum,AdultDad,11,1
2143,Male,0,2005,0,0,583,518,1,2,AdultMum,AdultDad,7,8
2144,Female,1,2005,0,0,412,345,8,5,AdultMum,AdultDad,8,5
2145,Male,0,2005,0,0,654,489,0,2,LambMum,AdultDad,7,4
2146,Male,1,2005,0,0,532,513,3,5,AdultMum,AdultDad,3,7
2147,Female,1,2005,0,0,532,392,3,2,AdultMum,AdultDad,3,5
2148,Female,0,2005,0,0,424,303,7,5,AdultMum,AdultDad,9,6
2149,Female,0,2005,0,0,589,314,1,7,AdultMum,AdultDad,8,7
2150,Female,0,2005,0,0,359,368,9,5,AdultMum,AdultDad,11,7
2151,Female,0,2005,0,0,606,415,1,3,AdultMum,AdultDad,8,3
2152,Male,0,2005,0,0,642,515,1,5,AdultMum,AdultDad,8,7
2153,Male,0,2005,0,0,569,353,2,7,AdultMum,AdultDad,9,7
2154,Female,0,2005,0,0,570,397,2,2,AdultMum,AdultDad,4,7
2155,Male,0,2005,0,0,464,334,5,4,AdultMum,AdultDad,7,4
2156,Female,0,2005,0,0,613,326,1,4,AdultMum,AdultDad,15,10
