ID,Sex,Twin,BirthYear,Year,Age,OffspringBorn,Lifespan,MotherID,FatherID,MumAge,DadAge,MumAgeClass,DadAgeClass,MumLifespan,DadLifespan
75,Female,0,1990,1992,2,1,13,68,35,2,2,AdultMum,AdultDad,4,6
75,Female,0,1990,1993,3,1,13,68,35,2,2,AdultMum,AdultDad,4,6
75,Female,0,1990,1994,4,1,13,68,35,2,2,AdultMum,AdultDad,4,6
75,Female,0,1990,1995,5,2,13,68,35,2,2,AdultMum,AdultDad,4,6
75,Female,0,1990,1996,6,1,13,68,35,2,2,AdultMum,AdultDad,4,6
75,Female,0,1990,1997,7,0,13,68,35,2,2,AdultMum,AdultDad,4,6
75,Female,0,1990,1998,8,0,13,68,35,2,2,AdultMum,AdultDad,4,6
75,Female,0,1990,1999,9,0,13,68,35,2,2,AdultMum,AdultDad,4,6
75,Female,0,1990,2000,10,1,13,68,35,2,2,AdultMum,AdultDad,4,6
75,Female,0,1990,2001,11,0,13,68,35,2,2,AdultMum,AdultDad,4,6
75,Female,0,1990,2002,12,0,13,68,35,2,2,AdultMum,AdultDad,4,6
75,Female,0,1990,2003,13,0,13,68,35,2,2,AdultMum,AdultDad,4,6
76,Female,0,1990,1990,0,0,6,46,50,5,0,AdultMum,LambDad,6,2
76,Female,0,1990,1991,1,1,6,46,50,5,0,AdultMum,LambDad,6,2
76,Female,0,1990,1992,2,1,6,46,50,5,0,AdultMum,LambDad,6,2
76,Female,0,1990,1993,3,1,6,46,50,5,0,AdultMum,LambDad,6,2
76,Female,0,1990,1994,4,1,6,46,50,5,0,AdultMum,LambDad,6,2
76,Female,0,1990,1995,5,1,6,46,50,5,0,AdultMum,LambDad,6,2
76,Female,0,1990,1996,6,0,6,46,50,5,0,AdultMum,LambDad,6,2
77,Female,0,1990,1990,0,1,8,61,30,3,2,AdultMum,AdultDad,10,7
77,Female,0,1990,1991,1,0,8,61,30,3,2,AdultMum,AdultDad,10,7
77,Female,0,1990,1992,2,1,8,61,30,3,2,AdultMum,AdultDad,10,7
77,Female,0,1990,1993,3,1,8,61,30,3,2,AdultMum,AdultDad,10,7
77,Female,0,1990,1994,4,1,8,61,30,3,2,AdultMum,AdultDad,10,7
77,Female,0,1990,1995,5,1,8,61,30,3,2,AdultMum,AdultDad,10,7
77,Female,0,1990,1996,6,1,8,61,30,3,2,AdultMum,AdultDad,10,7
77,Female,0,1990,1997,7,1,8,61,30,3,2,AdultMum,AdultDad,10,7
77,Female,0,1990,1998,8,0,8,61,30,3,2,AdultMum,AdultDad,10,7
78,Female,1,1990,1990,0,1,7,75,30,2,2,AdultMum,AdultDad,7,7
78,Female,1,1990,1991,1,1,7,75,30,2,2,AdultMum,AdultDad,7,7
78,Female,1,1990,1992,2,1,7,75,30,2,2,AdultMum,AdultDad,7,7
78,Female,1,1990,1993,3,1,7,75,30,2,2,AdultMum,AdultDad,7,7
78,Female,1,1990,1994,4,1,7,75,30,2,2,AdultMum,AdultDad,7,7
78,Female,1,1990,1995,5,1,7,75,30,2,2,AdultMum,AdultDad,7,7
78,Female,1,1990,1996,6,1,7,75,30,2,2,AdultMum,AdultDad,7,7
78,Female,1,1990,1997,7,0,7,75,30,2,2,AdultMum,AdultDad,7,7
79,Female,1,1990,1990,0,1,11,75,30,2,2,AdultMum,AdultDad,7,7
79,Female,1,1990,1991,1,1,11,75,30,2,2,AdultMum,AdultDad,7,7
79,Female,1,1990,1992,2,1,11,75,30,2,2,AdultMum,AdultDad,7,7
79,Female,1,1990,1993,3,1,11,75,30,2,2,AdultMum,AdultDad,7,7
79,Female,1,1990,1994,4,1,11,75,30,2,2,AdultMum,AdultDad,7,7
79,Female,1,1990,1995,5,1,11,75,30,2,2,AdultMum,AdultDad,7,7
79,Female,1,1990,1996,6,1,11,75,30,2,2,AdultMum,AdultDad,7,7
79,Female,1,1990,1997,7,1,11,75,30,2,2,AdultMum,AdultDad,7,7
79,Female,1,1990,1998,8,1,11,75,30,2,2,AdultMum,AdultDad,7,7
79,Female,1,1990,1999,9,1,11,75,30,2,2,AdultMum,AdultDad,7,7
79,Female,1,1990,2000,10,1,11,75,30,2,2,AdultMum,AdultDad,7,7
79,Female,1,1990,2001,11,0,11,75,30,2,2,AdultMum,AdultDad,7,7
80,Female,1,1990,1990,0,1,7,37,27,5,2,AdultMum,AdultDad,9,3
80,Female,1,1990,1991,1,1,7,37,27,5,2,AdultMum,AdultDad,9,3
80,Female,1,1990,1992,2,1,7,37,27,5,2,AdultMum,AdultDad,9,3
80,Female,1,1990,1993,3,2,7,37,27,5,2,AdultMum,AdultDad,9,3
80,Female,1,1990,1994,4,0,7,37,27,5,2,AdultMum,AdultDad,9,3
80,Female,1,1990,1995,5,1,7,37,27,5,2,AdultMum,AdultDad,9,3
80,Female,1,1990,1996,6,2,7,37,27,5,2,AdultMum,AdultDad,9,3
80,Female,1,1990,1997,7,0,7,37,27,5,2,AdultMum,AdultDad,9,3
81,Female,0,1990,1990,0,1,7,91,57,0,0,LambMum,LambDad,9,2
81,Female,0,1990,1991,1,1,7,91,57,0,0,LambMum,LambDad,9,2
81,Female,0,1990,1992,2,1,7,91,57,0,0,LambMum,LambDad,9,2
81,Female,0,1990,1993,3,2,7,91,57,0,0,LambMum,LambDad,9,2
81,Female,0,1990,1994,4,1,7,91,57,0,0,LambMum,LambDad,9,2
81,Female,0,1990,1995,5,1,7,91,57,0,0,LambMum,LambDad,9,2
81,Female,0,1990,1996,6,1,7,91,57,0,0,LambMum,LambDad,9,2
81,Female,0,1990,1997,7,0,7,91,57,0,0,LambMum,LambDad,9,2
82,Female,1,1990,1990,0,0,8,40,32,5,2,AdultMum,AdultDad,6,7
82,Female,1,1990,1991,1,1,8,40,32,5,2,AdultMum,AdultDad,6,7
82,Female,1,1990,1992,2,2,8,40,32,5,2,AdultMum,AdultDad,6,7
82,Female,1,1990,1993,3,2,8,40,32,5,2,AdultMum,AdultDad,6,7
82,Female,1,1990,1994,4,1,8,40,32,5,2,AdultMum,AdultDad,6,7
82,Female,1,1990,1995,5,1,8,40,32,5,2,AdultMum,AdultDad,6,7
82,Female,1,1990,1996,6,1,8,40,32,5,2,AdultMum,AdultDad,6,7
82,Female,1,1990,1997,7,1,8,40,32,5,2,AdultMum,AdultDad,6,7
82,Female,1,1990,1998,8,0,8,40,32,5,2,AdultMum,AdultDad,6,7
83,Female,0,1990,1990,0,0,11,81,36,1,2,AdultMum,AdultDad,10,7
83,Female,0,1990,1991,1,2,11,81,36,1,2,AdultMum,AdultDad,10,7
83,Female,0,1990,1992,2,0,11,81,36,1,2,AdultMum,AdultDad,10,7
83,Female,0,1990,1993,3,0,11,81,36,1,2,AdultMum,AdultDad,10,7
83,Female,0,1990,1994,4,0,11,81,36,1,2,AdultMum,AdultDad,10,7
83,Female,0,1990,1995,5,1,11,81,36,1,2,AdultMum,AdultDad,10,7
83,Female,0,1990,1996,6,0,11,81,36,1,2,AdultMum,AdultDad,10,7
83,Female,0,1990,1997,7,1,11,81,36,1,2,AdultMum,AdultDad,10,7
83,Female,0,1990,1998,8,0,11,81,36,1,2,AdultMum,AdultDad,10,7
83,Female,0,1990,1999,9,0,11,81,36,1,2,AdultMum,AdultDad,10,7
83,Female,0,1990,2000,10,0,11,81,36,1,2,AdultMum,AdultDad,10,7
83,Female,0,1990,2001,11,0,11,81,36,1,2,AdultMum,AdultDad,10,7
84,Female,0,1991,1991,0,1,7,5,13,11,5,AdultMum,AdultDad,6,9
84,Female,0,1991,1992,1,1,7,5,13,11,5,AdultMum,AdultDad,6,9
84,Female,0,1991,1993,2,1,7,5,13,11,5,AdultMum,AdultDad,6,9
84,Female,0,1991,1994,3,1,7,5,13,11,5,AdultMum,AdultDad,6,9
84,Female,0,1991,1995,4,1,7,5,13,11,5,AdultMum,AdultDad,6,9
84,Female,0,1991,1996,5,2,7,5,13,11,5,AdultMum,AdultDad,6,9
84,Female,0,1991,1997,6,1,7,5,13,11,5,AdultMum,AdultDad,6,9
84,Female,0,1991,1998,7,0,7,5,13,11,5,AdultMum,AdultDad,6,9
85,Male,0,1991,1991,0,0,1,32,31,7,3,AdultMum,AdultDad,9,7
85,Male,0,1991,1992,1,NA,1,32,31,7,3,AdultMum,AdultDad,9,7
86,Female,1,1991,1991,0,0,7,10,36,10,3,AdultMum,AdultDad,9,7
86,Female,1,1991,1992,1,1,7,10,36,10,3,AdultMum,AdultDad,9,7
86,Female,1,1991,1993,2,1,7,10,36,10,3,AdultMum,AdultDad,9,7
86,Female,1,1991,1994,3,2,7,10,36,10,3,AdultMum,AdultDad,9,7
86,Female,1,1991,1995,4,2,7,10,36,10,3,AdultMum,AdultDad,9,7
86,Female,1,1991,1996,5,1,7,10,36,10,3,AdultMum,AdultDad,9,7
86,Female,1,1991,1997,6,2,7,10,36,10,3,AdultMum,AdultDad,9,7
86,Female,1,1991,1998,7,0,7,10,36,10,3,AdultMum,AdultDad,9,7
87,Male,0,1991,1991,0,0,7,30,36,7,3,AdultMum,AdultDad,8,7
87,Male,0,1991,1992,1,NA,7,30,36,7,3,AdultMum,AdultDad,8,7
87,Male,0,1991,1993,2,NA,7,30,36,7,3,AdultMum,AdultDad,8,7
87,Male,0,1991,1994,3,NA,7,30,36,7,3,AdultMum,AdultDad,8,7
87,Male,0,1991,1995,4,5,7,30,36,7,3,AdultMum,AdultDad,8,7
87,Male,0,1991,1996,5,0,7,30,36,7,3,AdultMum,AdultDad,8,7
87,Male,0,1991,1997,6,6,7,30,36,7,3,AdultMum,AdultDad,8,7
87,Male,0,1991,1998,7,NA,7,30,36,7,3,AdultMum,AdultDad,8,7
88,Female,1,1991,1991,0,1,3,26,51,7,1,AdultMum,AdultDad,6,2
88,Female,1,1991,1992,1,1,3,26,51,7,1,AdultMum,AdultDad,6,2
88,Female,1,1991,1993,2,1,3,26,51,7,1,AdultMum,AdultDad,6,2
88,Female,1,1991,1994,3,0,3,26,51,7,1,AdultMum,AdultDad,6,2
89,Female,0,1991,1991,0,0,13,106,45,0,1,LambMum,AdultDad,8,1
89,Female,0,1991,1992,1,0,13,106,45,0,1,LambMum,AdultDad,8,1
89,Female,0,1991,1993,2,0,13,106,45,0,1,LambMum,AdultDad,8,1
89,Female,0,1991,1994,3,0,13,106,45,0,1,LambMum,AdultDad,8,1
89,Female,0,1991,1995,4,0,13,106,45,0,1,LambMum,AdultDad,8,1
89,Female,0,1991,1996,5,0,13,106,45,0,1,LambMum,AdultDad,8,1
89,Female,0,1991,1997,6,0,13,106,45,0,1,LambMum,AdultDad,8,1
89,Female,0,1991,1998,7,0,13,106,45,0,1,LambMum,AdultDad,8,1
89,Female,0,1991,1999,8,0,13,106,45,0,1,LambMum,AdultDad,8,1
89,Female,0,1991,2000,9,0,13,106,45,0,1,LambMum,AdultDad,8,1
89,Female,0,1991,2001,10,0,13,106,45,0,1,LambMum,AdultDad,8,1
89,Female,0,1991,2002,11,0,13,106,45,0,1,LambMum,AdultDad,8,1
89,Female,0,1991,2003,12,0,13,106,45,0,1,LambMum,AdultDad,8,1
89,Female,0,1991,2004,13,0,13,106,45,0,1,LambMum,AdultDad,8,1
90,Male,0,1991,1991,0,0,3,20,33,7,3,AdultMum,AdultDad,9,4
90,Male,0,1991,1992,1,2,3,20,33,7,3,AdultMum,AdultDad,9,4
90,Male,0,1991,1993,2,0,3,20,33,7,3,AdultMum,AdultDad,9,4
90,Male,0,1991,1994,3,1,3,20,33,7,3,AdultMum,AdultDad,9,4
91,Female,0,1991,1991,0,0,10,24,36,7,3,AdultMum,AdultDad,7,7
91,Female,0,1991,1992,1,0,10,24,36,7,3,AdultMum,AdultDad,7,7
91,Female,0,1991,1993,2,0,10,24,36,7,3,AdultMum,AdultDad,7,7
91,Female,0,1991,1994,3,0,10,24,36,7,3,AdultMum,AdultDad,7,7
91,Female,0,1991,1995,4,0,10,24,36,7,3,AdultMum,AdultDad,7,7
91,Female,0,1991,1996,5,1,10,24,36,7,3,AdultMum,AdultDad,7,7
91,Female,0,1991,1997,6,1,10,24,36,7,3,AdultMum,AdultDad,7,7
91,Female,0,1991,1998,7,1,10,24,36,7,3,AdultMum,AdultDad,7,7
91,Female,0,1991,1999,8,0,10,24,36,7,3,AdultMum,AdultDad,7,7
91,Female,0,1991,2000,9,1,10,24,36,7,3,AdultMum,AdultDad,7,7
91,Female,0,1991,2001,10,0,10,24,36,7,3,AdultMum,AdultDad,7,7
92,Male,0,1991,1991,0,0,3,87,13,1,5,AdultMum,AdultDad,9,9
92,Male,0,1991,1992,1,0,3,87,13,1,5,AdultMum,AdultDad,9,9
92,Male,0,1991,1993,2,0,3,87,13,1,5,AdultMum,AdultDad,9,9
92,Male,0,1991,1994,3,0,3,87,13,1,5,AdultMum,AdultDad,9,9
93,Male,0,1991,1991,0,0,3,59,31,4,3,AdultMum,AdultDad,15,7
93,Male,0,1991,1992,1,0,3,59,31,4,3,AdultMum,AdultDad,15,7
93,Male,0,1991,1993,2,2,3,59,31,4,3,AdultMum,AdultDad,15,7
93,Male,0,1991,1994,3,0,3,59,31,4,3,AdultMum,AdultDad,15,7
94,Female,0,1991,1991,0,1,1,42,13,6,5,AdultMum,AdultDad,9,9
94,Female,0,1991,1992,1,0,1,42,13,6,5,AdultMum,AdultDad,9,9
95,Female,0,1991,1991,0,NA,4,35,46,6,1,AdultMum,AdultDad,9,2
95,Female,0,1991,1992,1,NA,4,35,46,6,1,AdultMum,AdultDad,9,2
95,Female,0,1991,1993,2,NA,4,35,46,6,1,AdultMum,AdultDad,9,2
95,Female,0,1991,1994,3,NA,4,35,46,6,1,AdultMum,AdultDad,9,2
95,Female,0,1991,1995,4,0,4,35,46,6,1,AdultMum,AdultDad,9,2
96,Female,0,1991,1991,0,0,7,12,13,9,5,AdultMum,AdultDad,7,9
96,Female,0,1991,1992,1,1,7,12,13,9,5,AdultMum,AdultDad,7,9
96,Female,0,1991,1993,2,0,7,12,13,9,5,AdultMum,AdultDad,7,9
96,Female,0,1991,1994,3,1,7,12,13,9,5,AdultMum,AdultDad,7,9
96,Female,0,1991,1995,4,1,7,12,13,9,5,AdultMum,AdultDad,7,9
96,Female,0,1991,1996,5,1,7,12,13,9,5,AdultMum,AdultDad,7,9
96,Female,0,1991,1997,6,1,7,12,13,9,5,AdultMum,AdultDad,7,9
96,Female,0,1991,1998,7,0,7,12,13,9,5,AdultMum,AdultDad,7,9
97,Female,0,1992,1992,0,0,11,64,31,4,4,AdultMum,AdultDad,10,7
97,Female,0,1992,1993,1,1,11,64,31,4,4,AdultMum,AdultDad,10,7
97,Female,0,1992,1994,2,1,11,64,31,4,4,AdultMum,AdultDad,10,7
97,Female,0,1992,1995,3,0,11,64,31,4,4,AdultMum,AdultDad,10,7
97,Female,0,1992,1996,4,1,11,64,31,4,4,AdultMum,AdultDad,10,7
97,Female,0,1992,1997,5,1,11,64,31,4,4,AdultMum,AdultDad,10,7
97,Female,0,1992,1998,6,1,11,64,31,4,4,AdultMum,AdultDad,10,7
97,Female,0,1992,1999,7,0,11,64,31,4,4,AdultMum,AdultDad,10,7
97,Female,0,1992,2000,8,1,11,64,31,4,4,AdultMum,AdultDad,10,7
97,Female,0,1992,2001,9,1,11,64,31,4,4,AdultMum,AdultDad,10,7
97,Female,0,1992,2002,10,1,11,64,31,4,4,AdultMum,AdultDad,10,7
97,Female,0,1992,2003,11,0,11,64,31,4,4,AdultMum,AdultDad,10,7
98,Male,0,1992,1992,0,0,2,51,66,6,1,AdultMum,AdultDad,8,4
98,Male,0,1992,1993,1,0,2,51,66,6,1,AdultMum,AdultDad,8,4
98,Male,0,1992,1994,2,0,2,51,66,6,1,AdultMum,AdultDad,8,4
99,Female,0,1992,1992,0,0,6,35,32,7,4,AdultMum,AdultDad,9,7
99,Female,0,1992,1993,1,0,6,35,32,7,4,AdultMum,AdultDad,9,7
99,Female,0,1992,1994,2,0,6,35,32,7,4,AdultMum,AdultDad,9,7
99,Female,0,1992,1995,3,0,6,35,32,7,4,AdultMum,AdultDad,9,7
99,Female,0,1992,1996,4,0,6,35,32,7,4,AdultMum,AdultDad,9,7
99,Female,0,1992,1997,5,0,6,35,32,7,4,AdultMum,AdultDad,9,7
99,Female,0,1992,1998,6,0,6,35,32,7,4,AdultMum,AdultDad,9,7
100,Male,0,1992,1992,0,1,2,113,44,1,2,AdultMum,AdultDad,3,5
100,Male,0,1992,1993,1,1,2,113,44,1,2,AdultMum,AdultDad,3,5
100,Male,0,1992,1994,2,0,2,113,44,1,2,AdultMum,AdultDad,3,5
101,Female,0,1992,1992,0,1,9,109,13,1,6,AdultMum,AdultDad,11,9
101,Female,0,1992,1993,1,1,9,109,13,1,6,AdultMum,AdultDad,11,9
101,Female,0,1992,1994,2,1,9,109,13,1,6,AdultMum,AdultDad,11,9
101,Female,0,1992,1995,3,1,9,109,13,1,6,AdultMum,AdultDad,11,9
101,Female,0,1992,1996,4,1,9,109,13,1,6,AdultMum,AdultDad,11,9
101,Female,0,1992,1997,5,1,9,109,13,1,6,AdultMum,AdultDad,11,9
101,Female,0,1992,1998,6,1,9,109,13,1,6,AdultMum,AdultDad,11,9
101,Female,0,1992,1999,7,1,9,109,13,1,6,AdultMum,AdultDad,11,9
101,Female,0,1992,2000,8,1,9,109,13,1,6,AdultMum,AdultDad,11,9
101,Female,0,1992,2001,9,0,9,109,13,1,6,AdultMum,AdultDad,11,9
102,Female,0,1992,1992,0,1,1,125,44,1,2,AdultMum,AdultDad,11,5
102,Female,0,1992,1993,1,0,1,125,44,1,2,AdultMum,AdultDad,11,5
103,Female,0,1992,1992,0,0,6,86,60,2,2,AdultMum,AdultDad,9,2
103,Female,0,1992,1993,1,0,6,86,60,2,2,AdultMum,AdultDad,9,2
103,Female,0,1992,1994,2,1,6,86,60,2,2,AdultMum,AdultDad,9,2
103,Female,0,1992,1995,3,1,6,86,60,2,2,AdultMum,AdultDad,9,2
103,Female,0,1992,1996,4,1,6,86,60,2,2,AdultMum,AdultDad,9,2
103,Female,0,1992,1997,5,1,6,86,60,2,2,AdultMum,AdultDad,9,2
103,Female,0,1992,1998,6,0,6,86,60,2,2,AdultMum,AdultDad,9,2
104,Male,0,1992,1992,0,0,2,72,54,4,2,AdultMum,AdultDad,7,2
104,Male,0,1992,1993,1,0,2,72,54,4,2,AdultMum,AdultDad,7,2
104,Male,0,1992,1994,2,2,2,72,54,4,2,AdultMum,AdultDad,7,2
105,Female,0,1992,1992,0,1,6,10,65,11,1,AdultMum,AdultDad,9,3
105,Female,0,1992,1993,1,1,6,10,65,11,1,AdultMum,AdultDad,9,3
105,Female,0,1992,1994,2,1,6,10,65,11,1,AdultMum,AdultDad,9,3
105,Female,0,1992,1995,3,2,6,10,65,11,1,AdultMum,AdultDad,9,3
105,Female,0,1992,1996,4,2,6,10,65,11,1,AdultMum,AdultDad,9,3
105,Female,0,1992,1997,5,2,6,10,65,11,1,AdultMum,AdultDad,9,3
105,Female,0,1992,1998,6,0,6,10,65,11,1,AdultMum,AdultDad,9,3
106,Male,0,1992,1992,0,0,1,37,72,7,1,AdultMum,AdultDad,9,1
106,Male,0,1992,1993,1,0,1,37,72,7,1,AdultMum,AdultDad,9,1
107,Female,0,1992,1992,0,1,9,29,53,8,2,AdultMum,AdultDad,9,7
107,Female,0,1992,1993,1,0,9,29,53,8,2,AdultMum,AdultDad,9,7
107,Female,0,1992,1994,2,0,9,29,53,8,2,AdultMum,AdultDad,9,7
107,Female,0,1992,1995,3,0,9,29,53,8,2,AdultMum,AdultDad,9,7
107,Female,0,1992,1996,4,0,9,29,53,8,2,AdultMum,AdultDad,9,7
107,Female,0,1992,1997,5,0,9,29,53,8,2,AdultMum,AdultDad,9,7
107,Female,0,1992,1998,6,0,9,29,53,8,2,AdultMum,AdultDad,9,7
107,Female,0,1992,1999,7,0,9,29,53,8,2,AdultMum,AdultDad,9,7
107,Female,0,1992,2000,8,0,9,29,53,8,2,AdultMum,AdultDad,9,7
107,Female,0,1992,2001,9,0,9,29,53,8,2,AdultMum,AdultDad,9,7
108,Male,0,1992,1992,0,0,2,104,43,1,2,AdultMum,AdultDad,8,2
108,Male,0,1992,1993,1,NA,2,104,43,1,2,AdultMum,AdultDad,8,2
108,Male,0,1992,1994,2,0,2,104,43,1,2,AdultMum,AdultDad,8,2
109,Female,1,1992,1992,0,1,6,89,67,2,1,AdultMum,AdultDad,4,4
109,Female,1,1992,1993,1,1,6,89,67,2,1,AdultMum,AdultDad,4,4
109,Female,1,1992,1994,2,1,6,89,67,2,1,AdultMum,AdultDad,4,4
109,Female,1,1992,1995,3,2,6,89,67,2,1,AdultMum,AdultDad,4,4
109,Female,1,1992,1996,4,1,6,89,67,2,1,AdultMum,AdultDad,4,4
109,Female,1,1992,1997,5,1,6,89,67,2,1,AdultMum,AdultDad,4,4
109,Female,1,1992,1998,6,0,6,89,67,2,1,AdultMum,AdultDad,4,4
110,Female,0,1992,1992,0,0,12,118,78,1,1,AdultMum,AdultDad,11,4
110,Female,0,1992,1993,1,1,12,118,78,1,1,AdultMum,AdultDad,11,4
110,Female,0,1992,1994,2,1,12,118,78,1,1,AdultMum,AdultDad,11,4
110,Female,0,1992,1995,3,1,12,118,78,1,1,AdultMum,AdultDad,11,4
110,Female,0,1992,1996,4,1,12,118,78,1,1,AdultMum,AdultDad,11,4
110,Female,0,1992,1997,5,1,12,118,78,1,1,AdultMum,AdultDad,11,4
110,Female,0,1992,1998,6,1,12,118,78,1,1,AdultMum,AdultDad,11,4
110,Female,0,1992,1999,7,1,12,118,78,1,1,AdultMum,AdultDad,11,4
110,Female,0,1992,2000,8,1,12,118,78,1,1,AdultMum,AdultDad,11,4
110,Female,0,1992,2001,9,1,12,118,78,1,1,AdultMum,AdultDad,11,4
110,Female,0,1992,2002,10,2,12,118,78,1,1,AdultMum,AdultDad,11,4
110,Female,0,1992,2003,11,1,12,118,78,1,1,AdultMum,AdultDad,11,4
110,Female,0,1992,2004,12,0,12,118,78,1,1,AdultMum,AdultDad,11,4
111,Female,0,1992,1992,0,1,1,73,40,4,3,AdultMum,AdultDad,8,3
111,Female,0,1992,1993,1,0,1,73,40,4,3,AdultMum,AdultDad,8,3
112,Female,0,1992,1992,0,1,6,58,33,5,4,AdultMum,AdultDad,8,4
112,Female,0,1992,1993,1,1,6,58,33,5,4,AdultMum,AdultDad,8,4
112,Female,0,1992,1994,2,1,6,58,33,5,4,AdultMum,AdultDad,8,4
112,Female,0,1992,1995,3,1,6,58,33,5,4,AdultMum,AdultDad,8,4
112,Female,0,1992,1996,4,1,6,58,33,5,4,AdultMum,AdultDad,8,4
112,Female,0,1992,1997,5,1,6,58,33,5,4,AdultMum,AdultDad,8,4
112,Female,0,1992,1998,6,0,6,58,33,5,4,AdultMum,AdultDad,8,4
113,Male,0,1992,1992,0,0,2,19,44,9,2,AdultMum,AdultDad,8,5
113,Male,0,1992,1993,1,0,2,19,44,9,2,AdultMum,AdultDad,8,5
113,Male,0,1992,1994,2,0,2,19,44,9,2,AdultMum,AdultDad,8,5
114,Male,0,1992,1992,0,0,2,41,44,7,2,AdultMum,AdultDad,11,5
114,Male,0,1992,1993,1,0,2,41,44,7,2,AdultMum,AdultDad,11,5
114,Male,0,1992,1994,2,0,2,41,44,7,2,AdultMum,AdultDad,11,5
115,Male,0,1992,1992,0,0,3,55,75,5,1,AdultMum,AdultDad,11,4
115,Male,0,1992,1993,1,NA,3,55,75,5,1,AdultMum,AdultDad,11,4
115,Male,0,1992,1994,2,NA,3,55,75,5,1,AdultMum,AdultDad,11,4
115,Male,0,1992,1995,3,1,3,55,75,5,1,AdultMum,AdultDad,11,4
116,Female,0,1992,1992,0,0,5,48,77,7,1,AdultMum,AdultDad,8,6
116,Female,0,1992,1993,1,2,5,48,77,7,1,AdultMum,AdultDad,8,6
116,Female,0,1992,1994,2,1,5,48,77,7,1,AdultMum,AdultDad,8,6
116,Female,0,1992,1995,3,2,5,48,77,7,1,AdultMum,AdultDad,8,6
116,Female,0,1992,1996,4,2,5,48,77,7,1,AdultMum,AdultDad,8,6
116,Female,0,1992,1997,5,0,5,48,77,7,1,AdultMum,AdultDad,8,6
117,Male,0,1992,1992,0,1,6,74,76,4,1,AdultMum,AdultDad,10,1
117,Male,0,1992,1993,1,0,6,74,76,4,1,AdultMum,AdultDad,10,1
117,Male,0,1992,1994,2,2,6,74,76,4,1,AdultMum,AdultDad,10,1
117,Male,0,1992,1995,3,2,6,74,76,4,1,AdultMum,AdultDad,10,1
117,Male,0,1992,1996,4,7,6,74,76,4,1,AdultMum,AdultDad,10,1
117,Male,0,1992,1997,5,13,6,74,76,4,1,AdultMum,AdultDad,10,1
117,Male,0,1992,1998,6,6,6,74,76,4,1,AdultMum,AdultDad,10,1
118,Female,0,1992,1992,0,1,1,91,31,2,4,AdultMum,AdultDad,9,7
118,Female,0,1992,1993,1,0,1,91,31,2,4,AdultMum,AdultDad,9,7
119,Female,0,1992,1992,0,1,6,79,32,3,4,AdultMum,AdultDad,10,7
119,Female,0,1992,1993,1,1,6,79,32,3,4,AdultMum,AdultDad,10,7
119,Female,0,1992,1994,2,0,6,79,32,3,4,AdultMum,AdultDad,10,7
119,Female,0,1992,1995,3,1,6,79,32,3,4,AdultMum,AdultDad,10,7
119,Female,0,1992,1996,4,1,6,79,32,3,4,AdultMum,AdultDad,10,7
119,Female,0,1992,1997,5,1,6,79,32,3,4,AdultMum,AdultDad,10,7
119,Female,0,1992,1998,6,0,6,79,32,3,4,AdultMum,AdultDad,10,7
120,Male,0,1992,1992,0,NA,1,93,57,2,2,AdultMum,AdultDad,9,2
120,Male,0,1992,1993,1,0,1,93,57,2,2,AdultMum,AdultDad,9,2
121,Female,0,1992,1992,0,1,9,83,46,3,2,AdultMum,AdultDad,10,2
121,Female,0,1992,1993,1,1,9,83,46,3,2,AdultMum,AdultDad,10,2
121,Female,0,1992,1994,2,1,9,83,46,3,2,AdultMum,AdultDad,10,2
121,Female,0,1992,1995,3,1,9,83,46,3,2,AdultMum,AdultDad,10,2
121,Female,0,1992,1996,4,1,9,83,46,3,2,AdultMum,AdultDad,10,2
121,Female,0,1992,1997,5,1,9,83,46,3,2,AdultMum,AdultDad,10,2
121,Female,0,1992,1998,6,1,9,83,46,3,2,AdultMum,AdultDad,10,2
121,Female,0,1992,1999,7,1,9,83,46,3,2,AdultMum,AdultDad,10,2
121,Female,0,1992,2000,8,1,9,83,46,3,2,AdultMum,AdultDad,10,2
121,Female,0,1992,2001,9,0,9,83,46,3,2,AdultMum,AdultDad,10,2
122,Male,1,1992,1992,0,0,1,39,58,7,2,AdultMum,AdultDad,12,8
122,Male,1,1992,1993,1,1,1,39,58,7,2,AdultMum,AdultDad,12,8
123,Female,1,1992,1992,0,1,2,39,58,7,2,AdultMum,AdultDad,12,8
123,Female,1,1992,1993,1,1,2,39,58,7,2,AdultMum,AdultDad,12,8
123,Female,1,1992,1994,2,0,2,39,58,7,2,AdultMum,AdultDad,12,8
124,Male,0,1992,1992,0,0,1,108,44,1,2,AdultMum,AdultDad,8,5
124,Male,0,1992,1993,1,0,1,108,44,1,2,AdultMum,AdultDad,8,5
125,Male,0,1992,1992,0,0,6,76,59,3,2,AdultMum,AdultDad,7,2
125,Male,0,1992,1993,1,1,6,76,59,3,2,AdultMum,AdultDad,7,2
125,Male,0,1992,1994,2,2,6,76,59,3,2,AdultMum,AdultDad,7,2
125,Male,0,1992,1995,3,4,6,76,59,3,2,AdultMum,AdultDad,7,2
125,Male,0,1992,1996,4,2,6,76,59,3,2,AdultMum,AdultDad,7,2
125,Male,0,1992,1997,5,4,6,76,59,3,2,AdultMum,AdultDad,7,2
125,Male,0,1992,1998,6,1,6,76,59,3,2,AdultMum,AdultDad,7,2
126,Male,0,1992,1992,0,0,4,122,90,1,0,AdultMum,LambDad,8,7
